"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"",8.93712579138352,10.0542665153065,117.579061192889,54.1813251102626,3.35142217176882,69.2627248832223,57.8120324630122,6.70284434353764,25.6942366502276,111.155502030333,65.0734471685113,115.344779745044,14.2435442300175,22.9013848404203,3.90999253373029,34.3520772606304,37.7034994323992,1.39642590490368,48.5956214906479,21.5049589355166,0.0241578061999148,0.0263323565012895,0.0226075462241741,0.023400840722123,0.0253812355159943,0.0244724617723036,0.0225152931494764,0.0249224246364849,0.0245993665784096,0.0230703156265555,0.0230197980567541,0.0237523290792253,0.0245987956485568,0.0229630647008742,0.0239922786399789,0.0248859522758433,0.0242987657102012,0.0231177797204989,0.0249264674597835,0.0249666892116411,0.0224246849675422,0.0242918651614732,0.0243084559349256,0.0235498024156218,0.023943022342068,0.0243480089622668,0.0236722952265503,0.0235587156854564,0.0239834196809613,0.0246529812123161
"P86148",8.93712579138352,10.0542665153065,117.579061192889,54.1813251102626,3.35142217176882,69.2627248832223,57.8120324630122,6.70284434353764,25.6942366502276,111.155502030333,65.0734471685113,115.344779745044,14.2435442300175,22.9013848404203,3.90999253373029,34.3520772606304,37.7034994323992,1.39642590490368,48.5956214906479,21.5049589355166,0.0241578061999148,0.0263323565012895,0.0226075462241741,0.023400840722123,0.0253812355159943,0.0244724617723036,0.0225152931494764,0.0249224246364849,0.0245993665784096,0.0230703156265555,0.0230197980567541,0.0237523290792253,0.0245987956485568,0.0229630647008742,0.0239922786399789,0.0248859522758433,0.0242987657102012,0.0231177797204989,0.0249264674597835,0.0249666892116411,0.0224246849675422,0.0242918651614732,0.0243084559349256,0.0235498024156218,0.023943022342068,0.0243480089622668,0.0236722952265503,0.0235587156854564,0.0239834196809613,0.0246529812123161
"Q00798",28.7286246099288,16.7583643557918,49.4770757170997,39.1028501635143,3.72408096795374,85.653862262936,24.2065262916993,15.960347005516,9.04419663645908,46.2850063159965,54.5311856021797,80.5997523778559,18.3543990563434,15.4283354386655,3.72408096795374,51.3391162010765,29.7926477436299,0.798017350275801,24.2065262916993,32.7187113613078,0.0254044669509046,0.0272090813491614,0.0228414528240084,0.0234237769990039,0.0261002367661773,0.0250623092193084,0.0215071273797553,0.0252187445796859,0.0251859747925321,0.023230253126708,0.023333312032447,0.0252806226966385,0.0246872931314303,0.0217877601289623,0.0256690138929976,0.0253663347185044,0.0234709920468802,0.0245868475990714,0.0247108657014085,0.0248764543632858,0.0236028203195522,0.0252869106763474,0.0254094786278762,0.0238350833931803,0.0238234604954825,0.0247007695364286,0.0247301944169001,0.0236922167805398,0.0254264525508407,0.0245339094787138
"Q9TV63",27.3229938337562,17.3641456139759,9.95884821978031,15.0659498709497,1.53213049535082,48.7728207686677,22.7266023477038,5.10710165116939,4.85174656861092,12.0016888802481,32.6854505674841,33.196160732601,6.63923214652021,2.04284066046776,0.25535508255847,12.7677541279235,12.2570439628065,0.510710165116939,2.04284066046776,9.1927829721049,0.0276614263863548,0.0249388847355257,0.0244022562113575,0.0233188475102349,0.0271146331095928,0.0269904456202692,0.0217340232704693,0.0267485590334739,0.0258536382725452,0.0231545427358337,0.0227007228807934,0.0275098252995584,0.0248787539889584,0.0222204503059976,0.024976159882503,0.0275931736320143,0.0237079338963362,0.0230409781509292,0.0263224874281919,0.0272612939149365,0.0214959215495905,0.0271809124381124,0.0251678001833237,0.0233759921087092,0.0229927558335313,0.0255215389037012,0.0263122579678661,0.0189311832775478,0.0254972392581028,0.0260402796551696
"Q076A7",26.5069819221933,17.3314881798956,9.94011822082248,15.0376147443212,1.52924895704961,48.6810917994126,22.4289847033943,5.35237134967364,4.84262169732377,13.2534909610966,32.3691029242168,33.1337274027416,6.37187065437338,2.29387343557442,0.254874826174935,12.4888664825718,12.7437413087468,0.509749652349871,1.78412378322455,8.92061891612273,0.0277487014793069,0.0248371584447227,0.0245118267212223,0.0232734396627887,0.0271465644048674,0.0269378942028672,0.0217364545292739,0.0267218669497314,0.0258261512320471,0.0231982293052945,0.0227096707278382,0.0276071210405675,0.0249186406565045,0.0221983267495942,0.0249829159863051,0.027658119068479,0.0238601799274005,0.0230194652659705,0.0262602469869206,0.0273305973617693,0.02141973840291,0.0271584542720466,0.025161301815731,0.0233587190050885,0.0230500045616689,0.0254970056640152,0.026390600831036,0.0189489440004466,0.0256023064680667,0.0260545281005833
"Q9TV62",27.3479797702333,17.2859872132607,10.8359919844321,15.7379883583418,1.54799885491887,49.2779635482506,22.9619830146298,4.38599675560345,5.41799599221603,11.0939917935852,31.7339765258367,33.2819753807556,6.9659948471349,2.06399847322515,0.257999809153144,13.6739898851166,12.1259910301978,0.515999618306289,1.80599866407201,10.8359919844321,0.0276935589871201,0.0248447386990078,0.0242085392536856,0.0231319960388466,0.0272230750042787,0.0269153753574195,0.0215276502522172,0.0267293876794665,0.0258763274094932,0.0231922799093266,0.0224424416971632,0.0276263262983116,0.0248807431250018,0.0220271787516338,0.0250813795898833,0.0274616239888123,0.0235884588767836,0.0229154795253061,0.0263009869302019,0.0271940155623518,0.0212629410880481,0.0271373139688563,0.0251586252346643,0.0232610443462997,0.0227278109373317,0.0254830757861751,0.0259033113765839,0.0188308489656829,0.0252916816639637,0.0260819745429385
"Q9TV61",26.6948436670063,17.4543208591964,10.0105663751273,15.9142337245614,1.54008713463498,48.7694259301076,22.8446258304188,4.3635802147991,4.87694259301076,12.3206970770798,31.8284674491228,33.111873394652,6.93039210585739,1.79676832374081,0.256681189105829,13.604103022609,12.5773782661856,0.513362378211659,2.31013070195246,10.0105663751273,0.0278133927871237,0.0247895859240189,0.024369626178477,0.0232412620556356,0.0272123401529621,0.0270270774591807,0.0216368242737053,0.0268511205204685,0.0259191212256081,0.0233003389273511,0.0224967078825276,0.0274675981919466,0.0248434460344928,0.0222355546051361,0.0249685106702606,0.0275382669403711,0.0237013226919432,0.0231372861811357,0.0261838498872888,0.0272935632903575,0.0213866295903066,0.0271228882037335,0.0250165549835782,0.0232948660039309,0.0228517687024104,0.0252284581097806,0.0260577337053822,0.0189558536858206,0.0254110034047167,0.0259662586245198
"Q8MJV1",26.9648027127365,17.5525602564039,9.66662738758477,15.0087109438816,1.52630958751339,48.5875218691761,22.8946438127008,5.59646848754908,4.57892876254016,12.7192465626115,33.07004106279,32.8156561315378,5.85085341880131,2.28946438127008,0.254384931252231,12.4648616313593,12.4648616313593,0.508769862504462,1.78069451876562,8.64908766257585,0.0277144397544606,0.025058448149368,0.0244424686194509,0.0232696859399135,0.0273089434350452,0.0269621521308622,0.0217171690454226,0.0268215693774219,0.0258909059884085,0.0232598777231885,0.0226379482813303,0.0275604485906278,0.024912478350067,0.0221458325603003,0.0250720557170303,0.0276473719363119,0.0237085852254594,0.0229775938594235,0.0264049676042856,0.0273352905518039,0.0215101507703087,0.0271063738394424,0.02520000124391,0.0233790545221845,0.023009577147413,0.0255808930953103,0.0263851218732792,0.0189039252489652,0.0255376785790157,0.026154059587758
"Q8MJV0",27.430644744569,17.1761981110853,9.99808546764665,16.1507534477369,1.53816699502256,48.4522603432107,22.5597825936642,4.87086215090478,5.38358448257896,12.3053359601805,32.0451457296367,33.0705903929851,6.92175147760152,1.79452816085965,0.256361165837094,12.8180582918547,12.3053359601805,0.512722331674187,2.30725049253384,9.48536313597246,0.0278254742168425,0.0248225629989895,0.0243943203589903,0.0231567535061716,0.0273445855325846,0.0269737326391232,0.0216780512323033,0.0268470596889478,0.025919942488611,0.023164710338516,0.0224945220942145,0.0275703189516087,0.0247717320902828,0.0221812097034564,0.0248565941821109,0.0276355834927456,0.0235673524551354,0.0232203392813852,0.0262647957731807,0.0273451509390609,0.0215091837393899,0.0272649780907966,0.0251120557515763,0.0233275759679372,0.0227776327572083,0.0252282224581085,0.0260190732248518,0.0188189291662591,0.0254331607234881,0.0261132303190297
"Q5SX39",27.292653649097,17.2510169291462,11.0715481784073,16.4785833353038,1.54486718768474,48.405838547455,23.173007815271,4.63460156305421,5.14955729228245,11.5865039076355,32.1847330767653,33.2146445352218,7.20938020919543,2.05982291691298,0.257477864614123,13.3888489599344,11.5865039076355,0.514955729228245,1.80234505229886,9.78415885533666,0.0278324031479781,0.0249089199323127,0.0242515079832158,0.0231570159548527,0.0272347799938724,0.0269621323608097,0.0214278120761448,0.0267672323857069,0.0258282579077163,0.0232875593423481,0.0223939534710929,0.0276857018632993,0.0248231314646649,0.022089268110603,0.0250838873318996,0.0274948513519326,0.0234862407871127,0.0228998161985464,0.0262860907837077,0.0272917618024647,0.0212191106292395,0.0272296829125967,0.0252180006940418,0.023268676127663,0.0226825086678004,0.0255062336403408,0.0259342834546277,0.018763649802079,0.0254726718516104,0.0260349933555967
